user_id,review_count,yelping_since,friend_count,fans,elite_count,average_stars,aggregate_compliments,compliment_photos
RlV6id0TdrHUkO3uHJzDnA,77,2007-02-12 04:42:00,34,11,0,4.15,23,0
EsFJ1ugS4-rP1i3-hucmQA,15,2010-02-10 23:04:11,34,1,0,4.18,2,0
Pqs5t1Dsk_1-YGjXGjEwHA,733,2008-06-13 22:10:52,32,17,0,3.63,73,1
RdekmIuN-fqxezXbbtieCQ,21,2011-06-19 08:57:05,184,2,0,4.23,3,0
gztoWVPHriHwhB2v9oyNBw,256,2006-08-31 19:18:38,317,34,5,3.7,779,22
XQ_1oQNCh8ZywXK1eTliuA,168,2006-03-31 20:29:42,24,8,4,3.53,35,0
BDHDu2gEcRS6d4qz8yf7zg,419,2010-03-27 04:03:13,1070,233,1,4.08,6824,561
KefUBALHuiwaPLiGQrCe4g,31,2008-01-23 06:21:15,65,0,0,4.13,14,0
2XW1SBMkGnbpuwBxnG6kQw,30,2008-11-16 06:33:13,1,1,0,3.6,0,0
JV0IPjRyMhZEDlEfS3M-wg,46,2011-10-08 17:11:25,262,4,0,4.56,215,1
AdaWcG7lSqs47rBEIK4FPg,160,2011-08-16 02:01:12,107,18,4,4.2,42,4
VMzcAJTyVRHRDNLXGQ7iVg,37,2007-01-12 22:29:19,21,0,0,3.87,0,0
ysWvYlT62KPx8PChP-PsqQ,190,2010-09-27 04:42:14,69,3,0,3.6,39,0
C9PWgq4G1JrLlxQCfeOLEQ,172,2009-04-01 19:40:33,200,13,2,3.88,26,3
fJ6kTM2z8SMWApp5WkpBsA,41,2011-03-08 15:32:43,828,5,0,3.59,72,1
B7Ms5Lscb3kLl3fwN4XiZA,23,2011-02-21 00:22:42,63,1,0,4.04,6,0
NFvMbC81IT-q4fE8Mjoxwg,81,2011-06-05 05:49:50,299,4,0,3.64,4,1
oaWiulBS29pXStsST1I-MQ,50,2011-06-03 04:12:09,49,0,0,3.63,4,0
5uwAzKyVNIQo_40GPy9eQw,6,2009-06-20 22:39:08,21,0,0,4.17,1,0
IqP7QtFmuhMVaTvA27RNAA,218,2007-09-07 21:36:08,390,27,4,4.23,110,4
zVW6Ava7q4Thux8tJlq3jQ,19,2008-05-11 21:33:37,91,0,0,4.11,2,0
7gQvsnoW6q-L1T2Wr1EPLA,17,2010-04-15 21:29:08,120,3,0,4.29,2,0
k1kDPXxzoQfQKIQkV0HBtw,19,2010-08-21 23:06:05,677,3,0,4.23,0,0
vaEswEswD7AP5AyjpTI4CA,33,2009-01-09 07:42:48,179,2,0,3.82,43,1
sxISWkYC-4DO3ttJUcS-GA,1,2008-06-29 23:30:01,4,0,0,5.0,0,0
1Igssmpi0_xzCj-Ow_W9Nw,59,2010-03-05 23:27:43,38,0,0,4.08,10,0
HzWTkiJML1HP4EgsYUH4lQ,8,2010-08-02 16:24:06,12,1,0,3.38,6,0
He3cbS4svR4iNoWjt-EGeQ,1,2011-04-30 20:59:50,23,0,0,5.0,0,0
bEpIcK5lDg6bYYVGhCtrkw,20,2009-04-09 07:01:14,73,1,0,3.3,5,0
9DJnemVwh9nNMsTHt9OOmw,87,2011-01-29 22:20:12,15,1,0,3.87,2,0
sqOhvHPiwvSVVFPCJLrfuw,160,2008-05-22 02:07:39,27,5,0,3.06,32,0
eFmgmYWRLneLCkxdt84c0A,15,2007-10-01 22:51:34,53,0,0,4.39,1,0
dcYqgZBpSKE2Mwi-EKlVYA,9,2010-02-23 15:50:59,1,0,0,4.44,0,0
qRg-6l6K6VRgPtDXBG8JcQ,12,2009-06-10 15:53:14,14,0,0,3.17,2,0
fEsLMfdDyKNVzBt-hI-MPg,43,2011-04-29 17:14:35,43,4,0,4.32,13,0
8iboMve0kaB1tunZkYENKg,91,2008-07-22 06:56:58,145,20,0,4.06,74,3
JK7sP2_Kd1UTP_Reszsr2w,140,2009-12-26 08:23:33,232,9,7,4.18,53,0
a_Ueprz2mS2gVj2Kl0MY1A,3,2010-12-30 01:38:20,11,1,0,3.67,0,0
sWo7bAIUY_XBe33LKmNK9w,156,2008-12-23 01:20:39,237,11,1,3.94,32,4
Z32E28FR1ID5vNHdBjoCzQ,20,2011-05-28 08:05:31,24,0,0,4.43,0,0
2fVMzYY0KCFCieIcWlVYjw,76,2008-06-19 21:25:01,9,0,0,3.74,10,0
robEE5aTPRDdbfA8CcUZEg,6,2010-02-04 07:09:44,9,0,0,4.5,3,0
zA7NWFWXcBokGlG_YdntfA,13,2011-02-09 16:58:16,34,0,0,4.38,3,0
yvS1UdlssxcpXuym4afi1Q,35,2008-04-12 18:33:13,15,0,0,3.78,2,0
3Dh62EKLDjz4ieIz0FQdOA,279,2009-09-29 19:27:10,162,7,2,3.85,38,1
jmPVS35JKwGI2tSD0E7x6g,66,2009-09-07 07:52:28,59,2,0,4.09,8,0
zfgtC12r1HoiuFTaDXBz_w,2,2009-01-27 06:56:14,10,0,0,4.5,1,0
uDJKoQuLHu0_Eu93QPnqug,22,2011-04-01 00:53:42,278,1,0,4.18,1,0
R-znkRmCVElJ2OYEEpYWFQ,51,2010-06-12 23:50:48,129,5,0,3.91,15,0
C4uaMHPBpgjK4a6Q4impLw,116,2007-11-10 00:44:39,238,4,1,4.29,11,0
Wut89GHk7uVSzPH_wrIrYQ,26,2010-11-25 16:33:11,16,1,0,3.42,2,0
g4Z14bhKfZmZeLkvboQkMQ,9,2009-06-02 20:37:29,1045,0,0,4.89,0,0
0TEcZiCPCfC7cjX6oR1JZg,24,2011-03-26 21:57:37,65,3,0,4.27,2,0
7QQffUGT7BwPrnxSMn5uZA,34,2010-11-09 19:05:23,115,1,0,4.71,3,0
q7Fy7OatO0q0iJCECy5-xQ,112,2009-04-14 21:54:08,262,15,3,3.49,109,7
pY8S9hA5Ycai53ndWCwOlg,8,2009-04-11 18:17:46,12,1,0,2.89,3,0
-y8FHSUD8Q5ypKCqFTsI8A,49,2011-08-29 17:28:15,176,3,0,3.74,5,0
WIRNA4DK3KJJFG1zeqQYEw,2,2011-06-30 14:15:41,24,0,0,3.0,2,0
wEkTn86xOx7YSUfMwdooHQ,15,2008-03-04 02:45:17,2,1,0,3.5,23,0
OjsYOENkJ4jkgkqh61zSnQ,2,2011-05-31 19:16:33,17,2,0,3.67,1,0
PRTbTWbPn0WKoskLObLmvg,12,2010-07-25 01:40:44,2,1,0,4.57,2,1
5Vy16zNn6b_U_rAX7cuisQ,168,2006-09-12 19:15:33,186,9,4,4.13,68,2
2XW4iBZM9l0mWml3_3SMJw,16,2010-12-10 04:28:31,1,0,0,2.76,2,0
uwKsSrws6vkyi3SqcqmpJA,28,2011-08-18 20:46:47,180,2,0,4.39,1,0
v1BdKqpBvVqxG1gkKkVolQ,155,2011-10-14 05:10:55,120,13,5,3.75,58,1
YmD2TEDdL94qg1n_KbHtmA,9,2011-06-28 20:11:57,17,0,0,4.11,0,0
NpSKp7P985YdyunGhGHD6A,23,2011-07-03 02:39:37,16,0,0,4.43,0,0
MplkrunzvE9BRkPjjrafpg,56,2008-08-06 19:05:37,65,1,0,4.67,3,0
M8liLHEGzTtCUoiqd4yYGQ,14,2011-11-29 16:26:20,6,0,0,4.14,3,0
Nq461dykkb3ZnU-BCTs4iw,71,2007-05-15 02:53:35,34,1,0,3.29,4,0
L8dFaCK7Dy5djotYF5KZHA,14,2011-05-11 21:03:32,30,1,0,4.53,0,0
zc0_njb04OnTjo03Vg8wGw,67,2005-02-22 16:39:55,15,4,0,3.86,6,1
0AFugvItyru6E1bYd8vbYA,121,2008-10-01 13:45:44,5,2,0,3.7,9,0
srrxmpMcM2wIUZKleQyxNA,6,2011-12-16 05:58:08,1,0,0,4.33,2,0
ajhOMHj9WF50k86FHxuH-A,39,2010-09-04 18:09:45,27,4,0,3.42,12,2
ZNftzme317mW8ywyfzBtFw,11,2010-10-14 03:42:47,5,1,0,2.82,0,0
d-8kfITESJqe5VSQE97QZA,1,2011-11-25 16:44:58,25,0,0,5.0,0,0
XVNZuBXniwirArqPpEtp0g,63,2006-12-14 05:44:09,412,5,0,4.0,2,0
w0VV4-QK6a0MwBq1bRGT6w,2,2011-02-18 22:00:11,75,0,0,5.0,0,0
mcyKHjhaM04295bcgXwQhQ,33,2009-04-26 04:41:24,22,1,0,3.31,0,0
k0QX0J0hTaztci3qoOOUUg,93,2009-03-02 17:38:51,211,2,0,4.4,10,2
bUYSDGvGQaMEo2yyMN9kpg,42,2011-09-26 00:57:44,40,4,0,3.87,3,0
P31mtLklM_QTSrk-bZ2e6A,5,2011-10-18 01:09:34,60,0,0,4.8,3,0
HxRwgUYgKn42WvJQdZvwFA,16,2011-03-04 19:38:51,27,0,0,2.83,0,0
JlGm5SmvXUzww7s24-aYAg,124,2007-09-28 04:59:37,6,1,0,3.57,6,0
f2hjOiccN-6E5Hoh2WRZpg,31,2010-11-27 21:28:40,3,0,0,4.32,5,0
z6VcSehDkwDYJcOaDlhVXA,57,2010-07-04 01:18:06,242,2,3,3.89,6,0
6BMe4Alh9NustKdgromlig,5,2009-04-26 02:59:00,91,1,0,4.8,2,0
TB2KQj7uemVbuz07jXXUKQ,4,2012-11-26 12:33:51,90,1,0,4.5,0,0
gSo5y_cl-SuQhcFWHzawsA,3,2012-01-17 00:04:52,9,0,0,5.0,0,0
18UrcmzEog11Pqg9RHYYIQ,13,2010-09-05 16:43:01,4,0,0,4.15,0,0
qY_OfcUFbEUJzBiO6JRLTA,14,2010-02-02 21:40:11,240,3,0,4.78,0,0
xMjlKXODxESvFYDUmymgdg,29,2010-02-27 05:58:02,5,1,0,4.02,8,2
OlnhUek1AyQQCV2voVRi6Q,5,2010-10-07 23:26:34,21,1,0,4.8,0,0
cN9eyb2JVXMozJGUWf7VBA,44,2013-04-24 22:14:24,78,0,0,2.63,5,0
ynrA58ImtKxZGEd-PF4L3A,17,2012-03-06 10:11:50,277,2,0,3.02,6,1
xTl5X7inTcdHPoJRLYDBsQ,3,2012-05-12 18:49:22,102,1,0,3.67,0,0
AjsP4d4kx-NarVlduKtWYQ,31,2007-11-16 01:19:13,93,1,0,3.32,3,1
XpG-pUbJc9r0uzA8qta81Q,17,2011-03-16 19:50:52,38,0,0,3.5,3,0
SlnLBqEdBxTxj7ZPKdiONw,113,2011-10-19 14:51:44,1069,11,0,4.11,9,0
3eQpPFwPGub8cdoqDl8gTA,2,2011-10-26 20:43:47,10,0,0,4.5,0,0
jady55CQRFEbmmBCB0ocZw,10,2007-09-26 02:40:24,2,0,0,5.0,0,0
9132vPboYfa5_nCFDz7pVA,1,2009-11-22 15:45:35,61,1,0,1.0,1,1
dqTyILFF-VBDlewosM7FkQ,23,2011-07-23 22:46:10,25,1,0,3.91,3,0
sMUvx08-r2iqFqRuR1YxFA,18,2011-09-23 03:01:30,12,0,0,4.05,1,0
NhjeYZNFAo7SPGB632pRFQ,2,2010-09-08 20:34:42,81,0,0,4.5,0,0
JXKj_QsqTdtM7rrfvi4LBQ,21,2008-10-10 19:07:24,87,3,0,4.43,4,1
KvIbv1FQ4XW_NGJ4t3kHzw,146,2010-09-07 22:33:09,209,7,4,3.28,16,0
U5nVnn8PDXQrkn4DTZCMzg,56,2010-10-13 06:02:59,2,3,0,4.51,3,0
XDNXvSJCMiIB9219PzGRog,19,2010-06-21 01:02:34,280,0,0,4.7,1,0
uP8PCMPFz9RWKF3cXBwc6A,25,2010-11-19 21:45:39,123,1,0,4.0,0,0
atWxR_mIVMt-EYG7VV1riQ,12,2011-12-05 01:01:07,31,1,0,4.5,0,0
kFtDbhh2Hd32MhMMyZjf-Q,23,2010-12-02 17:12:56,12,0,0,4.39,0,0
ecJyQPetYFEOOCw5iwlyuA,9,2011-08-23 20:02:24,16,0,0,2.55,0,0
8cOr7z9r_8BTrRnrh6HCTQ,97,2012-02-22 23:55:50,229,10,0,4.07,13,3
ys8FXo6YzJT1D4Jz8QvC_Q,2,2011-09-16 20:41:28,38,0,0,3.5,0,0
Bvy44BiO7BKsDuVoG3BWHA,3,2009-02-15 04:12:13,1,0,0,5.0,0,0
9VOFwKl1j3owaD-dRy9dAw,1,2008-06-17 21:16:45,2,1,0,4.0,0,0
vofUodIBMXd7b7BnIzR24g,12,2012-01-12 22:45:10,2,0,0,4.83,0,0
K0pxoMrh-ai9-rd9hytwNA,10,2012-09-21 00:22:33,1219,1,0,4.55,2,0
Ds3N1x7DvdV-7h6WD4BmyQ,17,2010-12-31 00:45:58,7,0,0,3.82,2,0
7fjTcDwxY-tJtcqHzjCSPQ,6,2011-02-09 18:17:49,9,0,0,4.0,1,0
3dxM-JoxmO8l1Lr0k6ZrHA,8,2009-10-08 14:53:03,3,0,0,5.0,1,0
Gd1Q5BvCEta_B0tNE8w5rg,493,2012-08-03 07:31:20,91,19,11,4.06,139,7
B9WemZwjuJztVx5Qo0uRuA,30,2011-10-16 19:17:37,191,0,0,3.47,1,0
eA1rNuvwEUKJklQzl9TqsA,11,2011-07-27 18:40:03,45,0,0,2.29,2,0
_pBypfnNCSMwOU6atNFA9g,64,2010-12-07 20:42:38,54,6,0,2.92,5,0
2AlkZJybM3mfZ-wJLq51hQ,1,2012-03-12 21:48:03,9,0,0,2.0,1,0
rD8xIqbRm5hGXadgYc52Ew,34,2012-12-05 01:56:23,54,0,0,4.25,0,0
GCBGe0DXzz_Xk_m4KACcWQ,19,2011-06-19 21:09:30,4,1,0,3.79,4,0
Zv5Z0Uhb5AAm0NYChsVccA,38,2012-03-24 06:05:38,51,0,0,3.95,1,0
AZC9g1_thvIiB8jPRqO-uQ,2,2011-01-22 23:30:50,1,0,0,1.5,0,0
VQz7Azjly9tLsroUOw82eQ,10,2009-10-19 16:34:59,1,0,0,4.2,1,0
z9PZ1hM9LzB0Vk029d1PGw,3,2012-07-23 21:53:50,19,2,0,5.0,0,0
qDZLuLibIpleY3-Rk8ILQw,43,2008-11-14 22:17:21,29,0,0,3.8,4,0
OgBseCH7lVC29jD12yvW2w,38,2009-05-08 03:02:10,1,0,0,3.26,3,1
DboDLWxCBQU4NWwCOnszLg,5,2012-04-02 13:01:58,2,0,0,3.67,0,0
0c86REwH7jy6aQTDETdgqw,28,2012-12-03 00:13:29,270,1,0,4.43,0,0
fykXBa7rzKLLS8OL8hZNHg,1,2011-10-02 04:45:56,35,0,0,3.0,0,0
bsvpDc5FdFO_gSRlx9a9hw,3,2009-10-06 05:58:56,233,0,0,5.0,0,0
h6ks--nahQ1nNea_NN_pWA,18,2011-07-23 17:55:55,13,1,0,3.9,0,0
rcW4v4HS0MgInLVAWyQSEA,29,2011-08-12 00:18:52,51,2,0,4.06,16,2
yXzbAIPSl3OtdnfuXBulIw,1,2012-09-16 15:32:46,9,0,0,4.0,1,0
KT18QwJ6lhC4fwDnIRt3aA,80,2009-09-01 23:21:22,137,13,0,3.41,16,1
x1h3g4JEanIWOJGN-s_jig,13,2011-12-24 03:05:56,16,0,0,4.69,2,0
EW-OJBWBN_JWQ5yPzEDbXA,49,2011-09-12 08:09:06,6,0,0,3.94,0,0
v7-UPJPDYlg4eGajpUoykg,1,2008-11-19 06:17:13,3,0,0,5.0,0,0
w1xmHFKyieFw2dJ2JYVbZg,10,2010-11-01 21:07:02,1,0,0,3.4,1,0
MZ4kYuk3AWf5HfmkkvcFDw,14,2010-02-18 02:41:50,3,0,0,3.53,2,0
u6Wz4XQU4KT0TtlEFZ5H6g,24,2010-11-29 00:54:38,8,0,0,3.64,2,0
d1dPI4PT0cLZMgEAvbCJMQ,206,2009-08-15 05:59:42,254,17,0,3.47,33,1
VGzhLXltSo6il8w8FVecxQ,24,2009-04-30 05:15:07,69,0,0,2.74,1,0
uheF3mbP88h4qlC4_f3vhQ,27,2010-12-10 05:31:18,3,1,0,3.89,0,0
3fufueibcqmDlU-RVJChuQ,3,2012-10-04 23:45:30,14,0,0,5.0,2,0
bhpq4LOZcoXhLZYhjPHYHA,38,2012-05-05 16:11:04,1,2,0,3.54,2,0
Fh0OJagLu15c9Rxng4IK-A,17,2011-12-27 20:05:26,221,0,0,3.79,0,0
pL936dAmj_JNL0VuU6UdTA,3,2007-06-26 05:15:02,323,0,0,3.67,1,0
Xk8eXWHdNsTXNpoJJVxdWw,2,2011-03-23 01:12:40,61,0,0,5.0,0,0
SO4kqL6EIV9n5y7D3KwwFQ,124,2011-03-24 12:54:21,44,6,1,4.31,23,1
Pel1ubcyrIYZ7kqUUkpD6Q,12,2012-11-02 03:34:41,298,2,0,4.46,2,0
GXtL9UaPkZQ43EUziJot3w,19,2012-11-06 02:38:27,66,0,0,2.57,2,0
knpA_cWtCuOYW7KHCvL5uA,153,2011-09-17 20:12:01,503,31,4,3.85,158,6
rdZ8LvEgxZgjrRkjYK1g2w,1,2017-09-06 23:47:34,505,1,0,2.0,0,0
FqhfBe6fP5kBH5YCol-M7w,5,2012-06-05 06:27:34,14,0,0,5.0,0,0
W6cLP_8i1WfmlFsfAK4aUA,1,2013-02-16 20:43:46,261,1,0,5.0,0,0
c5xN8Cw17lgLXwr506Lpmw,2,2013-11-11 16:37:01,62,0,0,4.5,0,0
l3enME2efg0ZHo6wNTpdmQ,28,2013-01-10 01:25:48,27,1,0,4.28,1,0
Nv8oh2bJ7Wn7W33Sp_aAGA,55,2011-08-19 07:18:03,5,1,0,3.69,17,1
C7rbWptuBXepbNb2lj99cw,17,2010-07-25 07:30:58,37,0,0,4.59,2,0
AYjzXZRMAqXcgvqYtW72WA,3,2012-09-30 20:54:05,6,0,0,5.0,0,0
WkF6TMH9tv0J8UXpeJB2xA,63,2012-08-05 04:09:04,82,1,0,4.88,2,0
6RDZnNI_5O2hEYH7IJI97Q,6,2012-04-27 22:16:31,5,0,0,2.83,2,0
VOIRR9PQaaeK7LPS0V_u1w,7,2012-11-23 14:48:22,10,0,0,5.0,0,0
tvnnLjE_KMUn2CP4whi2Pg,78,2012-07-02 17:20:38,116,2,2,4.0,19,1
3Ob-cobq175TTmSTzHOQ7w,9,2012-06-02 13:00:04,247,0,0,4.0,2,0
e75POww7LdP6YXXKuhdKrw,128,2010-06-20 20:27:33,1360,28,4,3.85,30,4
ibECETcQIEV-GdqwNOD5IA,1,2012-06-26 22:25:14,2,0,0,4.0,1,0
poMz3ta1HqCqJjtLElddJA,2,2017-02-25 07:21:18,129,0,0,3.0,0,0
k-ZG9TqEmiOoV_VWqSrniA,24,2013-04-28 16:48:02,233,1,0,2.72,1,0
RBl0Kv_OMdJcfNCphf-UhA,99,2015-04-15 22:46:45,301,3,0,3.97,5,0
nSr18PF8SqdXXOvWBYbjfQ,2,2015-06-20 15:15:52,697,0,0,3.0,0,0
V29SD5S8NoRZyd64gtpygw,3,2014-08-12 01:36:40,66,0,0,4.33,0,0
GVIhloheUhuu7N5QyOgx5A,450,2013-11-29 18:36:17,148,45,9,3.89,303,0
QyhfvMVWtmxQg7hUZmgjlA,15,2013-12-09 19:31:45,9,1,0,4.07,5,0
Tq124iiZ8qL1G_ijyNl55g,2,2014-02-28 23:49:23,9,0,0,4.5,0,0
c2FmaeRW_6fuE8-e4e_Lrw,51,2012-05-24 00:03:04,319,1,0,4.06,3,0
f5wNal-VAoLiDRTTd6QIfw,3,2016-08-30 05:44:50,313,0,0,2.67,0,0
CMVGfFzMobergNc6yESb0g,2,2018-10-14 04:27:09,84,0,0,1.5,0,0
dPG1cOGb7ZnyaUl8M7h4bQ,558,2009-11-22 19:24:53,174,24,7,4.28,45,9
BeVdK4rXXJtZE5qO3-fm9A,2,2015-09-02 17:40:14,592,0,0,5.0,0,0
kIq5HZZp9IdvQUzIEr-JiQ,104,2014-03-10 18:13:16,41,8,2,3.83,100,6
NZ3qr0xJr0XwuG7BLnEnAA,69,2012-09-25 02:35:10,266,0,0,3.66,8,0
8gF1rx9Yjo19jBSZtmp2Lg,3,2018-11-10 00:00:31,559,1,0,2.33,0,0
JrmVuHq49TiU6KwTKM5m2w,10,2013-05-23 05:03:13,129,0,0,3.82,0,0
FqwcXEnZ_36jfUULZVEk_A,20,2013-10-25 17:07:04,42,0,0,3.9,0,0
_Zb4qvMcySYaVvhFKBcfmw,71,2012-11-11 17:21:26,15,1,0,3.71,10,0
Z5dTKJJ_3m_75reAXUQMVA,82,2015-07-06 18:20:07,365,0,0,4.49,0,1
nxQCQCOmZfUewyGgOrTmvQ,34,2015-02-12 16:26:31,127,3,0,3.84,0,0
UNPnMQZyMAiDGtQZraZvzQ,1,2013-05-05 15:59:58,6,0,0,5.0,0,0
GBr_sam8zuUpBgVv7IgENg,96,2012-08-10 01:12:22,51,4,3,3.45,30,0
y-ci0wSmjhyvr7O3TKB16A,6,2013-04-07 23:09:12,22,0,0,3.33,0,0
0AT9B15933CQtt3sfrjRqw,6,2016-05-04 13:22:03,188,0,0,3.29,0,0
9z_bmYGGbAJrcYLqPj99eQ,19,2013-01-21 22:45:37,42,2,0,4.37,2,0
bQMSXLKW91A6VOnrGkJshg,3,2011-01-08 15:31:10,14,0,0,3.0,0,0
eLfNdgDHFs-Y5jMr100dbw,46,2013-05-06 04:50:18,17,1,0,4.34,1,0
_Y68uyajZvx5WBzWgy078A,8,2018-10-23 00:25:51,153,0,0,3.0,0,0
AOsAacKaFte0DoDFZNZbkw,1,2012-02-29 17:59:23,7,0,0,3.0,0,0
9RjplXwi4cUFrovuq9kXtA,193,2014-10-11 07:54:37,1155,28,3,4.0,73,5
KGbYvuh5uzlyzIPlMVhbCg,2,2015-10-17 18:09:53,180,0,0,1.0,0,0
bktiekgA1I41V1JUzFdeow,6,2011-04-03 00:04:07,85,0,0,2.67,1,0
gWMJ5Ha_nbd6k089w9dJdA,17,2013-01-01 02:19:34,121,0,0,3.71,4,0
b2tBEmJtR4TrM7ZmLRTqaw,3,2016-02-17 19:38:47,206,0,0,4.0,0,0
tZ1JFjRuvBMMKPnIQEH5yw,4,2012-06-13 19:43:33,5,0,0,4.75,0,0
RZhSRuCZZYk5ZRfpdO90eA,4,2015-05-04 19:33:19,187,0,0,4.0,1,0
hQ-qkRLxEdzz-Bx2DEbspw,4,2015-06-19 12:21:00,157,0,0,4.0,0,0
QRWlfOwWRRi3cUUlSaJfXA,1,2018-11-06 20:49:22,24,0,0,2.0,0,0
7AECMas0xyRM2Wsc8Pr9qw,4,2013-10-21 17:29:51,13,0,0,5.0,0,0
_eJHvKDJ30QT4bcYxFUbxA,8,2011-06-26 01:42:30,244,1,0,5.0,1,0
3z2MAPA4sxvcZjpknsU_eg,26,2011-11-12 05:47:36,101,1,0,3.93,0,1
wfRWfrM1n6wwV0wUdKQgLQ,6,2016-11-08 19:35:41,417,0,0,3.83,0,0
s6VmB6Vc0HALqAL_zfTO4A,1,2016-11-05 16:31:53,283,0,0,1.0,0,0
NKqEPOay6BwZYMOKXjTOcg,124,2014-09-01 04:30:10,568,13,3,3.95,27,0
hhmvT8pdALPIR8b3iLVkRQ,31,2018-10-23 16:30:05,553,0,0,4.52,1,0
Gmwrtxd2kQ6MEETULuiNWA,4,2017-11-27 07:50:33,342,0,0,4.75,0,0
Nov46c_oHltAa7QCHsxVVQ,5,2015-06-30 19:00:52,244,0,0,4.6,0,0
Zxbfad5RSOYQ-nyBdt9Xzg,3,2013-06-02 17:41:24,4,0,0,3.67,0,0
BYMjRA5tXD3G_bdmXb_aQQ,2,2015-12-07 16:58:11,94,0,0,5.0,0,0
nFtWrZRu2NQdZtLBngn4fQ,12,2013-09-10 20:38:55,259,0,0,5.0,0,0
xAwP_Na8BbACaKst7F7Z5Q,1,2013-10-17 21:31:59,45,1,0,4.0,0,0
MYpYHJH-a5OMAWMep4-1VA,3,2011-03-07 12:20:32,3,0,0,4.33,0,0
rJ9cgxjCYrsWqk30OxTRUA,2,2015-08-20 23:05:50,207,1,0,4.5,5,0
phIH1H8NGmQQ7nDmK2alww,7,2012-09-09 20:14:21,24,0,0,2.0,4,0
kX6kz8J6hhan2HiKFkAuQg,50,2011-09-04 20:13:34,1,1,0,2.48,2,0
NxdFS9-RGy_JrL7tnD0dEA,18,2011-07-11 20:33:29,41,1,0,3.89,0,0
G_m8uu7a-bPy3gqMW5_uGg,104,2014-11-23 23:07:15,169,25,3,3.73,222,5
HexXdoqoP1M-2gHTsbZfyg,1,2017-07-10 11:52:18,370,0,0,5.0,0,0
-_5n2DeCU57G1BP9Yu1MHQ,1,2017-07-22 03:15:17,825,0,0,1.0,0,0
7cZPnOCfc4U6Pe9NlXFDDQ,4,2016-04-17 01:04:50,236,0,0,2.0,0,0
4OuC8Gkyf4UXgxknfaxw3g,5,2015-11-25 16:17:51,562,0,0,3.4,0,0
dQSn3o54_cpDD-vNojl2PQ,24,2011-03-17 16:45:07,33,0,0,3.54,2,0
A7LKhM8doP6_bE0B4qn78Q,3,2015-01-15 05:15:51,198,0,0,5.0,0,0
_ru1tELhHAKyWVhxU4w1Cg,7,2014-10-05 22:49:16,385,0,0,3.71,0,0
MMgdhN4Ah1CCseYFSF3Tjg,5,2018-12-12 22:14:55,59,0,0,1.67,0,0
RNSkEpJgfYaLGFZxpU5XjA,6,2017-01-30 04:23:36,286,0,0,2.83,0,0
8aWEsQp0PWt_ljUoxD6nsg,21,2014-02-22 20:13:18,117,3,0,3.91,0,0
sMKTWYoDRg1ABpvwaNUYjQ,1,2018-12-11 01:46:53,13,0,0,1.0,0,0
Hn-AEVr1qlJT2l28Cg0hyg,24,2013-08-28 02:45:12,16,1,0,4.52,2,0
a3RIA9ag52egCNRv6K0-_w,52,2009-05-15 07:27:06,4,1,0,3.34,5,1
TkapahyvzJkWc8zpcHxAfQ,7,2013-08-17 23:36:18,190,0,0,4.29,0,0
G1m5Sh0ssCxbiSDCGQUTXQ,4,2017-08-30 00:36:23,52,0,0,2.0,0,0
MAtLetwLVL4AaQtDinCWVw,11,2016-05-07 14:52:15,166,0,0,3.73,3,0
Ihaur3yhuiFK0nzoNZJWUQ,8,2013-11-09 04:58:00,382,2,0,1.5,0,0
SehRmro70UbNhE0OlEup3Q,45,2014-11-23 21:44:08,325,4,0,4.62,8,0
laaGi_US5rv8qjTiTWHtaA,28,2014-10-16 21:03:47,215,2,0,3.21,0,0
S7iIhK0LvIFu4CiaLyIqxA,14,2018-03-13 23:55:41,331,0,0,4.07,0,0
X0b1__AgJPCWWpnG5038RA,1,2012-03-21 14:42:34,129,0,0,5.0,0,0
9xsDTwx79JuZmIPm8Igxow,24,2012-12-25 02:46:35,5,0,0,3.52,1,0
DG_IZSiWX6QJr-fsKTICMA,6,2014-08-27 18:26:37,361,0,0,3.17,0,0
ixNpDK4zL5RoYTUy-tnURw,1,2016-08-20 12:17:47,341,0,0,5.0,0,0
RXxLFwOLlEItbwDVV8pTYA,1,2017-01-29 19:02:05,323,0,0,5.0,0,0
QIf4imlgxu21cLEwEKrQjA,41,2008-10-14 18:20:34,3,1,0,2.78,2,0
u_boLZ3XQUBe0s8Yu12MMg,9,2015-12-18 21:41:54,293,1,0,3.0,0,0
iMVNakS3Ku0Uq1Rt69ZhTQ,1,2014-09-08 17:35:04,200,0,0,5.0,0,0
kr4kD5l66x2MMTAaeN1JNg,8,2016-02-20 17:03:20,213,1,0,5.0,0,0
gWZQmIvwOQFlCImqjjcZGA,2,2016-03-15 20:44:49,102,0,0,1.0,0,0
q-HKN_u1wUolD5mpp3qeaw,6,2013-06-07 03:26:33,144,0,0,4.0,0,0
ESeA-JEXeZVazR8pIXsAPQ,10,2010-07-11 22:13:27,1,0,0,3.5,0,0
BGcsRPlLnpJLjR349bkBtQ,1,2014-06-24 12:35:46,335,0,0,4.0,0,0
u5YZjrTJwm20awjST1IUJw,13,2013-06-09 21:53:08,9,0,0,4.15,0,0
HwBdWjD8JDtXNusVucwAXA,3,2011-03-10 05:42:52,138,0,0,3.67,0,0
lIHbBdDDKv-5PwSiEKfarg,6,2014-08-11 17:02:29,4,0,0,4.67,0,0
